0.56164,0.60511
0.78888,0.84489
0.5631,0.61989
0.57059,0.6688
0.59248,0.73522
0.62935,0.78777
0.69502,0.8177
0.75262,0.83303
0.782,0.84033
0.74686,0.83595
0.72555,0.82719
0.69214,0.82062
0.67889,0.81697
0.66737,0.81186
0.657,0.80529
0.79582,0.84325
0.79179,0.76369
0.77739,0.71624
0.74513,0.68266
0.71287,0.64325
0.67313,0.62427
0.63281,0.60821
0.59018,0.60602
0.57232,0.60748
0.58211,0.60894
0.604,0.60894
0.61668,0.60894
0.62935,0.60967
0.64778,0.61113
0.6593,0.61551
0.67428,0.625
0.69156,0.62865
0.71403,0.6396
0.72382,0.65128
0.71057,0.63887
0.70135,0.63522
0.6835,0.62354
0.66622,0.61697
0.6426,0.61186
0.62071,0.60821
0.60573,0.60748
0.59709,0.60748
0.58615,0.60748
0.57059,0.60748
0.56253,0.61186
0.56138,0.62719
0.56253,0.64471
0.56541,0.65712
0.5631,0.64033
0.57059,0.66807
0.57923,0.6885
0.57463,0.67391
0.58154,0.6958
0.5873,0.70821
0.58557,0.7031
0.57693,0.67974
0.5896,0.71624
0.59479,0.73084
0.60055,0.74544
0.60919,0.75639
0.59594,0.73011
0.59248,0.71916
0.60573,0.75055
0.61668,0.76442
0.62416,0.77755
0.62877,0.78193
0.63799,0.78996
0.64663,0.80018
0.65527,0.80383
0.66564,0.81113
0.67486,0.81478
0.68177,0.8177
0.6881,0.81916
0.69617,0.82135
0.70078,0.82135
0.70654,0.82135
0.71518,0.82427
0.71921,0.82646
0.72843,0.82792
0.74052,0.82938
0.75377,0.83595
0.76817,0.84325
0.75608,0.84106
0.76645,0.84252
0.77681,0.84398
0.75204,0.83595
0.73937,0.83376
0.73073,0.83011
0.71691,0.82719
0.70078,0.82281
0.68868,0.81916
0.68062,0.81697
0.6714,0.81405
0.66564,0.81259
0.65815,0.80821
0.65066,0.80456
0.64721,0.79726
0.63511,0.79653
0.64663,0.79653
0.63223,0.78047
0.62704,0.77318
0.61783,0.76734
0.63626,0.78631
0.64317,0.79653
0.63165,0.78339
0.62416,0.77172
0.6138,0.76223
0.60976,0.7542
0.60285,0.74252
0.60055,0.7396
0.59767,0.7323
0.58787,0.71989
0.58499,0.71113
0.58327,0.70237
0.58039,0.69361
0.59248,0.72427
0.58384,0.70383
0.57635,0.68996
0.5729,0.67901
0.56656,0.66369
0.56368,0.65566
0.56368,0.64763
0.56195,0.63595
0.56195,0.62938
0.5608,0.61916
0.5608,0.61405
0.56253,0.60675
0.57232,0.60821
0.58154,0.60821
0.57751,0.60675
0.59018,0.60675
0.59997,0.60748
0.61034,0.60894
0.61668,0.60967
0.62704,0.61113
0.64605,0.61332
0.63396,0.60821
0.63799,0.61551
0.63741,0.61186
0.65239,0.61551
0.66564,0.61843
0.67543,0.62281
0.6737,0.62135
0.66794,0.61989
0.68177,0.62281
0.68868,0.62792
0.70135,0.63741
0.69675,0.63303
0.70827,0.64033
0.71979,0.64325
0.729,0.6542
0.72324,0.64909
0.71921,0.64836
0.74456,0.66807
0.73592,0.66077
0.73764,0.66223
0.74571,0.66953
0.75032,0.67974
0.74628,0.66953
0.75147,0.68412
0.7555,0.68996
0.76241,0.69945
0.77163,0.71113
0.76414,0.70091
0.77797,0.71843
0.7843,0.72719
0.78949,0.73741
0.79179,0.75347
0.7941,0.77609
0.7941,0.79069
0.7964,0.80675
0.79582,0.82427
0.79755,0.82208
0.79755,0.80894
0.79986,0.82354
0.79755,0.83522
0.79755,0.80456
0.79525,0.79215
0.7941,0.77901
0.80216,0.79288
0.80075,0.80164
0.79798,0.77755
0.79384,0.76296
0.79245,0.74836
0.78416,0.7323
0.77586,0.71113
0.76826,0.69726
0.75513,0.67901
0.74752,0.66661
0.73577,0.66004
0.75167,0.67609
0.74407,0.66442
0.75651,0.68339
0.76342,0.69653
0.76135,0.69142
0.76757,0.70383
0.78209,0.72354
0.78623,0.73449
0.79384,0.74617
0.79453,0.75785
0.79591,0.76588
0.79798,0.77245
0.79868,0.78704
0.80006,0.80091
0.80006,0.81405
0.80006,0.82719
0.80006,0.83595
0.80006,0.84106
0.79038,0.84398
0.77863,0.84033
0.76411,0.84033
0.75305,0.83522
0.7337,0.83011
0.71296,0.82208
0.69844,0.81843
0.67909,0.81113
0.65697,0.80675
0.64038,0.79142
0.6231,0.77245
0.57679,0.68704
0.57126,0.66953
0.56503,0.65566
0.56089,0.63376
0.56089,0.61624
0.56158,0.60967
0.56642,0.60894
0.57056,0.60894
0.58508,0.60821
0.59891,0.60821
0.61411,0.6104
0.62586,0.61113
0.63623,0.61186
0.64937,0.61332
0.65351,0.61478
0.65904,0.61478
0.67218,0.61843
0.69015,0.62938
0.70052,0.6323
0.70743,0.63814
0.71849,0.64471
0.73232,0.6542
0.74614,0.66369
0.75651,0.67974
0.7496,0.67099
0.74199,0.6615
0.73301,0.65493
0.72333,0.64544
0.75582,0.67828
0.76204,0.69361
0.77241,0.70529
0.76688,0.70091
0.78001,0.71405
0.78831,0.73303
0.78347,0.72427
0.7966,0.7469
0.79107,0.73887
0.79245,0.74179
0.78831,0.7323
0.79868,0.77682
0.79937,0.78777
0.79937,0.79799
0.79937,0.78996
0.79868,0.81697
0.80006,0.83449
0.80144,0.84179
0.78554,0.84179
0.78762,0.84252
0.76964,0.84106
0.75927,0.83814
0.74545,0.83668
0.72955,0.83157
0.71573,0.82573
0.7095,0.82354
0.72056,0.82573
0.70052,0.81989
0.67978,0.8177
0.66388,0.81186
0.63969,0.79653
0.62863,0.78412
0.64245,0.79726
0.61757,0.77099
0.60305,0.74982
0.61619,0.76661
0.61135,0.75785
0.61757,0.76442
0.60444,0.75128
0.59891,0.73741
0.59338,0.72281
0.58301,0.70383
0.57679,0.69069
0.5754,0.67901
0.56987,0.66734
0.56711,0.66004
0.56227,0.6469
0.56158,0.63741
0.56158,0.62208
0.56158,0.61478
0.66872,0.61916
0.6784,0.62281
0.69361,0.63011
0.70881,0.63376
