0.90035,0.12044
0.38566,0.2719
0.41089,0.26914
0.43508,0.26727
0.46411,0.2626
0.48992,0.25746
0.51089,0.25279
0.54153,0.24672
0.56573,0.24064
0.58831,0.23364
0.60282,0.2299
0.61734,0.22569
0.64153,0.21915
0.66734,0.21308
0.68185,0.20841
0.69476,0.20561
0.70766,0.2014
0.72218,0.1958
0.73992,0.19112
0.76089,0.18552
0.78508,0.17898
0.79798,0.17384
0.8125,0.1673
0.82702,0.16076
0.84637,0.15515
0.85927,0.14768
0.87702,0.14207
0.89315,0.13693
0.89637,0.13039
0.90121,0.12526
0.39476,0.27194
0.41734,0.27101
0.43992,0.26867
0.45927,0.26587
0.47863,0.26213
0.49315,0.25886
0.50444,0.25653
0.52218,0.25279
0.53347,0.25045
0.5496,0.24578
0.55927,0.24298
0.57379,0.23877
0.58669,0.23597
0.60121,0.23364
0.61734,0.2285
0.63185,0.22242
0.62056,0.22709
0.65121,0.22102
0.65927,0.21635
0.6754,0.21355
0.68024,0.21074
0.69637,0.2042
0.71734,0.2
0.72379,0.19533
0.73992,0.19346
0.74637,0.19066
0.75766,0.18692
0.77056,0.18225
0.77863,0.17945
0.78508,0.17758
0.80605,0.17244
0.81573,0.16683
0.83185,0.16169
0.83992,0.15889
0.8496,0.15328
0.85927,0.15048
0.86734,0.14815
0.87702,0.14114
0.87056,0.14628
0.88831,0.13927
0.89637,0.13366
0.89637,0.12853
0.89637,0.12385
0.38508,0.27241
0.41411,0.27147
0.43669,0.26914
0.45444,0.26587
0.4754,0.26026
0.49153,0.25746
0.51089,0.25466
0.52379,0.25232
0.53992,0.24905
0.55444,0.24578
0.58508,0.23644
0.61089,0.22943
0.63508,0.22569
0.65605,0.21869
0.66734,0.21261
0.69153,0.20747
0.71573,0.2014
0.7254,0.19673
0.73831,0.19439
0.74798,0.19159
0.75927,0.18739
0.78992,0.17804
0.79315,0.17477
0.80605,0.17057
0.81573,0.1673
0.82702,0.16309
0.84315,0.15889
0.82379,0.1659
0.85444,0.15702
0.86089,0.15188
0.86895,0.14721
0.87863,0.14114
0.89153,0.13553
0.89153,0.13039
0.89315,0.12619
