0.098502,0.10584
0.53082,0.95073
0.12229,0.24255
0.15916,0.37657
0.26861,0.6262
0.18911,0.48431
0.35156,0.78387
0.25709,0.69978
0.22944,0.57891
0.34234,0.82328
0.31008,0.73394
0.30202,0.78387
0.4299,0.87584
0.38727,0.94416
0.38842,0.8154
0.47022,0.93102
0.43681,0.97569
0.39764,0.86796
0.41722,0.77861
0.50248,0.85482
0.4345,0.81277
0.35616,0.68139
0.30778,0.58942
0.31008,0.70766
0.29741,0.67876
0.26861,0.58416
0.23059,0.51058
0.19948,0.4265
0.16722,0.33715
0.14303,0.27409
0.12229,0.19263
0.10732,0.13219
0.11192,0.21102
0.13957,0.34504
0.18105,0.51584
0.26515,0.6735
0.21676,0.59467
0.13266,0.33453
0.090035,0.15058
0.086578,0.20577
0.17759,0.4554
0.26861,0.56314
0.3504,0.70504
0.38842,0.7681
0.31123,0.71555
0.31584,0.62883
0.2375,0.58679
0.25363,0.65248
0.35732,0.79175
0.31469,0.66825
0.45063,0.9573
0.4852,0.90212
0.42414,0.83117
0.42183,0.91263
0.36999,0.84693
0.34349,0.68139
0.29395,0.66825
0.22022,0.46591
0.1845,0.3792
0.23289,0.51321
0.21331,0.54737
0.29165,0.54737
0.32045,0.66825
0.2663,0.57102
0.23865,0.47642
0.19372,0.35818
0.16607,0.28985
0.16722,0.41336
0.12229,0.27934
0.30317,0.58679
0.4345,0.84431
0.47022,0.89686
0.39533,0.84693
0.35501,0.75496
0.32851,0.75496
0.28704,0.72606
0.28934,0.63146
0.28934,0.63146
